DATE,TEMPERATURE
28-07-2005,29.93
29-07-2005,30.61
30-07-2005,29.8
31-07-2005,29.73
01-08-2005,29.77
02-08-2005,30.7
03-08-2005,29.65
04-08-2005,29.06
05-08-2005,29.58
06-08-2005,29.03
07-08-2005,28.67
08-08-2005,29.01
09-08-2005,29.06
10-08-2005,28.92
11-08-2005,28.98
12-08-2005,29.68
13-08-2005,30.58
14-08-2005,30.41
15-08-2005,28.79
16-08-2005,28.66
17-08-2005,29
18-08-2005,29.85
19-08-2005,28.75
20-08-2005,28.85
21-08-2005,28.76
22-08-2005,27.77
23-08-2005,28.52
24-08-2005,27.19
25-08-2005,26.55
26-08-2005,28.58
27-08-2005,28.15
28-08-2005,28.37
29-08-2005,28.51
30-08-2005,28.86
31-08-2005,29.02
01-09-2005,28.93
02-09-2005,29.98
03-09-2005,28.7
04-09-2005,28.42
05-09-2005,27.35
06-09-2005,26.9
07-09-2005,28.65
08-09-2005,29.39
09-09-2005,28.84
10-09-2005,28.1
11-09-2005,27.87
12-09-2005,27.12
13-09-2005,26.65
14-09-2005,25.81
15-09-2005,25.6
16-09-2005,27.14
17-09-2005,27.73
18-09-2005,27.81
19-09-2005,28.76
20-09-2005,28.3
21-09-2005,27.64
22-09-2005,27.2
23-09-2005,28.73
24-09-2005,28.3
25-09-2005,28.64
26-09-2005,27.94
27-09-2005,28.48
28-09-2005,29.03
29-09-2005,28.59
30-09-2005,28.47
01-10-2005,28.87
02-10-2005,27.8
03-10-2005,27
04-10-2005,27.09
05-10-2005,27.68
06-10-2005,27.88
07-10-2005,28.02
08-10-2005,28.33
09-10-2005,27.37
10-10-2005,27.58
11-10-2005,27.76
12-10-2005,28.1
13-10-2005,28.03
14-10-2005,27.09
15-10-2005,26.55
16-10-2005,26.92
17-10-2005,28.12
18-10-2005,26.75
19-10-2005,25.4
20-10-2005,24.42
21-10-2005,24
22-10-2005,24.01
23-10-2005,24.98
24-10-2005,25.33
25-10-2005,25.01
26-10-2005,24.59
27-10-2005,23.44
28-10-2005,23.44
29-10-2005,22.71
30-10-2005,22.73
31-10-2005,22.4
01-11-2005,22.5
02-11-2005,22.58
03-11-2005,21.58
04-11-2005,20.92
05-11-2005,20.82
06-11-2005,20.01
07-11-2005,20.05
08-11-2005,20.85
09-11-2005,20.53
10-11-2005,19.5
11-11-2005,19.44
12-11-2005,18.76
13-11-2005,18.45
14-11-2005,18.44
15-11-2005,19.07
16-11-2005,18.82
17-11-2005,18.45
18-11-2005,17
19-11-2005,16.69
20-11-2005,17.25
21-11-2005,17.86
22-11-2005,18.81
23-11-2005,18.74
24-11-2005,18.3
25-11-2005,17.59
26-11-2005,17.41
27-11-2005,17.46
28-11-2005,17.19
29-11-2005,16.96
30-11-2005,16.79
01-12-2005,17.08
02-12-2005,17.56
03-12-2005,16.35
04-12-2005,15.19
05-12-2005,13.4
06-12-2005,14.01
07-12-2005,15.23
08-12-2005,16.54
09-12-2005,17.08
10-12-2005,16.76
11-12-2005,16.2
12-12-2005,14.94
13-12-2005,13.86
14-12-2005,13.32
15-12-2005,14.19
16-12-2005,15.68
17-12-2005,15.72
18-12-2005,15.45
19-12-2005,15.4
20-12-2005,15.12
21-12-2005,16.05
22-12-2005,17.71
23-12-2005,18.35
24-12-2005,18.23
25-12-2005,16.47
26-12-2005,14.36
27-12-2005,13.43
28-12-2005,12.12
29-12-2005,12.76
30-12-2005,13.55
31-12-2005,14.41
01-01-2006,14.82
02-01-2006,14.94
03-01-2006,14.55
04-01-2006,16.01
05-01-2006,14.83
06-01-2006,14.36
07-01-2006,14.7
08-01-2006,13.65
09-01-2006,12.65
10-01-2006,11.99
11-01-2006,12.3
12-01-2006,12.69
13-01-2006,12.55
14-01-2006,12.69
15-01-2006,12.99
16-01-2006,13.48
17-01-2006,14.37
18-01-2006,16.47
19-01-2006,17.58
20-01-2006,17.48
21-01-2006,16.73
22-01-2006,14.65
23-01-2006,14.9
24-01-2006,13.73
25-01-2006,13.44
26-01-2006,14.27
27-01-2006,15.35
28-01-2006,15.4
29-01-2006,15.74
30-01-2006,16.16
31-01-2006,16.8
01-02-2006,18.16
02-02-2006,18.27
03-02-2006,18.37
04-02-2006,17.78
05-02-2006,17.65
06-02-2006,17.48
07-02-2006,17.21
08-02-2006,18.82
09-02-2006,19.4
10-02-2006,19.2
11-02-2006,19.16
12-02-2006,19.59
13-02-2006,20.29
14-02-2006,20.43
15-02-2006,22.43
16-02-2006,22.48
17-02-2006,22.04
18-02-2006,22.98
19-02-2006,22.98
20-02-2006,23.84
21-02-2006,24
22-02-2006,23.74
23-02-2006,23.33
24-02-2006,23.73
25-02-2006,23.48
26-02-2006,25.15
27-02-2006,26.73
28-02-2006,24.7
01-03-2006,22.86
02-03-2006,23.04
03-03-2006,21.98
04-03-2006,22.58
05-03-2006,23.12
06-03-2006,24.08
07-03-2006,25.35
08-03-2006,26.55
09-03-2006,28.72
10-03-2006,26.07
11-03-2006,20.6
12-03-2006,24.12
13-03-2006,25.3
14-03-2006,26.3
15-03-2006,26.91
16-03-2006,25.72
17-03-2006,24.26
18-03-2006,23.22
19-03-2006,23.8
20-03-2006,24.72
21-03-2006,26.25
22-03-2006,26.29
23-03-2006,26.06
24-03-2006,27.38
25-03-2006,28.82
26-03-2006,31.05
27-03-2006,30.14
28-03-2006,28.55
29-03-2006,27.62
30-03-2006,28.67
31-03-2006,29.92
01-04-2006,31.1
02-04-2006,32.31
03-04-2006,31.48
04-04-2006,31.17
05-04-2006,30.94
06-04-2006,30.73
07-04-2006,31.85
08-04-2006,32.96
09-04-2006,32.69
10-04-2006,34.92
11-04-2006,34.73
12-04-2006,33.26
13-04-2006,33.35
14-04-2006,32.56
15-04-2006,32.37
16-04-2006,32.41
17-04-2006,29.55
18-04-2006,27.9
19-04-2006,28.05
20-04-2006,29.98
21-04-2006,30.83
22-04-2006,31.65
23-04-2006,32.12
24-04-2006,32.69
25-04-2006,32.67
26-04-2006,33.26
27-04-2006,34.05
28-04-2006,35.43
29-04-2006,36.35
30-04-2006,36.06
01-05-2006,37.89
02-05-2006,37.97
03-05-2006,37.52
04-05-2006,36.77
05-05-2006,36.49
06-05-2006,37.24
07-05-2006,36.42
08-05-2006,33.31
09-05-2006,33.83
10-05-2006,32.37
11-05-2006,34.67
12-05-2006,35.63
13-05-2006,35
14-05-2006,34.61
15-05-2006,34.62
16-05-2006,35.32
17-05-2006,36.96
18-05-2006,37.94
19-05-2006,34.86
20-05-2006,31.74
21-05-2006,34.64
22-05-2006,36.48
23-05-2006,37.26
24-05-2006,36.69
25-05-2006,37.45
26-05-2006,37.64
27-05-2006,36.63
28-05-2006,34
29-05-2006,36.38
30-05-2006,37.98
31-05-2006,37.83
01-06-2006,38.51
02-06-2006,36.29
03-06-2006,31.05
04-06-2006,32.95
05-06-2006,35.21
06-06-2006,30.62
07-06-2006,30.28
08-06-2006,27.85
09-06-2006,30.44
10-06-2006,32.87
11-06-2006,32.9
12-06-2006,32.88
13-06-2006,33.08
14-06-2006,33.32
15-06-2006,34.05
16-06-2006,34.61
17-06-2006,34.4
18-06-2006,34.25
19-06-2006,34.55
20-06-2006,33.94
21-06-2006,32.54
22-06-2006,32.84
23-06-2006,32.05
24-06-2006,30.15
25-06-2006,30.46
26-06-2006,31.06
27-06-2006,32.09
28-06-2006,31.24
29-06-2006,31.08
30-06-2006,30.88
01-07-2006,33.37
02-07-2006,32.39
03-07-2006,30.55
04-07-2006,31.8
05-07-2006,32.55
06-07-2006,33.98
07-07-2006,32.08
08-07-2006,31.12
09-07-2006,30.88
10-07-2006,31.07
11-07-2006,30.12
12-07-2006,28.17
13-07-2006,29.45
14-07-2006,30.28
15-07-2006,29.52
16-07-2006,29.51
17-07-2006,29.82
18-07-2006,29.71
19-07-2006,29.01
20-07-2006,29.44
21-07-2006,28.84
22-07-2006,28.48
23-07-2006,28.33
24-07-2006,29.24
25-07-2006,28.62
26-07-2006,28.06
27-07-2006,28.42
28-07-2006,29.34
29-07-2006,29.04
30-07-2006,28.34
31-07-2006,29.48
01-08-2006,30.98
02-08-2006,29.25
03-08-2006,28.05
04-08-2006,26.81
05-08-2006,27.78
06-08-2006,28.6
07-08-2006,29.38
08-08-2006,29.9
09-08-2006,30.35
10-08-2006,30.08
11-08-2006,30.36
12-08-2006,29.65
13-08-2006,29.47
14-08-2006,29.63
15-08-2006,29.81
16-08-2006,30.41
17-08-2006,28.46
18-08-2006,28.42
19-08-2006,28.98
20-08-2006,31.12
21-08-2006,30.56
22-08-2006,27.9
23-08-2006,28.84
24-08-2006,29.32
25-08-2006,29.62
26-08-2006,28.76
27-08-2006,28.98
28-08-2006,29.23
29-08-2006,27.19
30-08-2006,27.15
31-08-2006,26.91
01-09-2006,28.11
02-09-2006,27.87
03-09-2006,28.44
04-09-2006,27.8
05-09-2006,27.73
06-09-2006,28.92
07-09-2006,29.08
08-09-2006,29.09
09-09-2006,27.68
10-09-2006,26.69
11-09-2006,26.8
12-09-2006,28.23
13-09-2006,28.36
14-09-2006,28.23
15-09-2006,28.17
16-09-2006,28.01
17-09-2006,28.58
18-09-2006,27.76
19-09-2006,28.37
20-09-2006,27.22
21-09-2006,25
22-09-2006,24.11
23-09-2006,23.79
24-09-2006,23.81
25-09-2006,24.16
26-09-2006,25.03
27-09-2006,26.69
28-09-2006,27.59
29-09-2006,27.55
30-09-2006,26.49
01-10-2006,27.03
02-10-2006,28.02
03-10-2006,27.98
04-10-2006,27.33
05-10-2006,26.01
06-10-2006,25.43
07-10-2006,26.09
08-10-2006,25.95
09-10-2006,26.4
10-10-2006,26.3
11-10-2006,26.44
12-10-2006,26.12
13-10-2006,26.19
14-10-2006,26.13
15-10-2006,25.98
16-10-2006,25.62
17-10-2006,25.16
18-10-2006,24.5
19-10-2006,24.45
20-10-2006,24.9
21-10-2006,23.69
22-10-2006,23.51
23-10-2006,23.49
24-10-2006,23.45
25-10-2006,23.87
26-10-2006,24.55
27-10-2006,24.24
28-10-2006,24.12
29-10-2006,23.8
30-10-2006,23.21
31-10-2006,22.5
01-11-2006,23.12
02-11-2006,23.65
03-11-2006,22.65
04-11-2006,23.75
05-11-2006,23.43
06-11-2006,23
07-11-2006,22.33
08-11-2006,22.53
09-11-2006,21.93
10-11-2006,21.74
11-11-2006,22.68
12-11-2006,22.49
13-11-2006,22.37
14-11-2006,22.38
15-11-2006,22.17
16-11-2006,21.53
17-11-2006,21.07
18-11-2006,21.08
19-11-2006,20.69
20-11-2006,19.92
21-11-2006,19.12
22-11-2006,18.08
23-11-2006,18.51
24-11-2006,19.65
25-11-2006,18.8
26-11-2006,16.62
27-11-2006,15.15
28-11-2006,14.67
29-11-2006,15.03
30-11-2006,14.83
01-12-2006,14.46
02-12-2006,13.95
03-12-2006,13.86
04-12-2006,14.4
05-12-2006,15.42
06-12-2006,17.27
07-12-2006,18.73
08-12-2006,19.32
09-12-2006,18.94
10-12-2006,18.32
11-12-2006,17.81
12-12-2006,17.63
13-12-2006,14.44
14-12-2006,14.37
15-12-2006,13.19
16-12-2006,15.44
17-12-2006,17.15
18-12-2006,16.66
19-12-2006,17.2
20-12-2006,18.99
21-12-2006,19.6
22-12-2006,19.37
23-12-2006,18.36
24-12-2006,15.83
25-12-2006,15.02
26-12-2006,14.32
27-12-2006,14.49
28-12-2006,15.15
29-12-2006,14.4
30-12-2006,13.83
31-12-2006,12.55
01-01-2007,13.32
02-01-2007,12.69
03-01-2007,11.94
04-01-2007,10.88
05-01-2007,11.65
06-01-2007,11.97
07-01-2007,12.9
08-01-2007,12.6
09-01-2007,12.83
10-01-2007,13.07
11-01-2007,14.11
12-01-2007,13.23
13-01-2007,11.98
14-01-2007,11.42
15-01-2007,12.27
16-01-2007,12.54
17-01-2007,12.89
18-01-2007,12.71
19-01-2007,13.47
20-01-2007,13.37
21-01-2007,13.15
22-01-2007,13.08
23-01-2007,12.89
24-01-2007,12.98
25-01-2007,12.92
26-01-2007,14.05
27-01-2007,15.23
28-01-2007,16.41
29-01-2007,17.55
30-01-2007,18.06
31-01-2007,18.12
01-02-2007,18.74
02-02-2007,18.53
03-02-2007,18.74
04-02-2007,18.8
05-02-2007,18.33
06-02-2007,18.89
07-02-2007,18.41
08-02-2007,19.47
09-02-2007,18.73
10-02-2007,19.78
11-02-2007,16.88
12-02-2007,15.48
13-02-2007,16.37
14-02-2007,13.77
15-02-2007,15.05
16-02-2007,16.33
17-02-2007,17.01
18-02-2007,16.87
19-02-2007,16.9
20-02-2007,17.87
21-02-2007,17.46
22-02-2007,18.55
23-02-2007,19.84
24-02-2007,20.94
25-02-2007,20.26
26-02-2007,19.94
27-02-2007,21.11
28-02-2007,22.43
01-03-2007,21.26
02-03-2007,19.68
03-03-2007,19.37
04-03-2007,19.65
05-03-2007,19.63
06-03-2007,19.83
07-03-2007,19.38
08-03-2007,20.05
09-03-2007,21.43
10-03-2007,22.49
11-03-2007,23.52
12-03-2007,23.48
13-03-2007,23.44
14-03-2007,22.89
15-03-2007,21.97
16-03-2007,19.56
17-03-2007,20.96
18-03-2007,22.92
19-03-2007,24.9
20-03-2007,26.41
21-03-2007,26.94
22-03-2007,28.19
23-03-2007,27.39
24-03-2007,26.32
25-03-2007,25
26-03-2007,24.83
27-03-2007,26.12
28-03-2007,27.12
29-03-2007,28.74
30-03-2007,29.16
31-03-2007,30.11
01-04-2007,30.72
02-04-2007,30.4
03-04-2007,29.14
04-04-2007,28.02
05-04-2007,28.73
06-04-2007,28.98
07-04-2007,30.08
08-04-2007,30.55
09-04-2007,30.56
10-04-2007,30.55
11-04-2007,29.9
12-04-2007,30.62
13-04-2007,31.22
14-04-2007,32.6
15-04-2007,33.55
16-04-2007,33.94
17-04-2007,33.62
18-04-2007,33.9
19-04-2007,34.21
20-04-2007,34.25
21-04-2007,33.84
22-04-2007,33.45
23-04-2007,32.15
24-04-2007,32.33
25-04-2007,32.27
26-04-2007,31.51
27-04-2007,32.77
28-04-2007,33.55
29-04-2007,33.97
30-04-2007,34.27
01-05-2007,35.05
02-05-2007,35.83
03-05-2007,35.71
04-05-2007,36.55
05-05-2007,37.36
06-05-2007,38.32
07-05-2007,32.78
08-05-2007,34.22
09-05-2007,35.65
10-05-2007,34.87
11-05-2007,35.49
12-05-2007,31.83
13-05-2007,34.08
14-05-2007,34.69
15-05-2007,35.16
16-05-2007,34.46
17-05-2007,32.83
18-05-2007,34.55
19-05-2007,34.3
20-05-2007,36.58
21-05-2007,36.55
22-05-2007,35.15
23-05-2007,35.69
24-05-2007,35.42
25-05-2007,35.71
26-05-2007,34.98
27-05-2007,36.84
28-05-2007,36.05
29-05-2007,35.83
30-05-2007,36.51
31-05-2007,36.74
01-06-2007,36.98
02-06-2007,37.97
03-06-2007,37.7
04-06-2007,39.92
05-06-2007,39.78
06-06-2007,36.83
07-06-2007,36.69
08-06-2007,37.19
09-06-2007,37.65
10-06-2007,34.82
11-06-2007,36.56
12-06-2007,37.3
13-06-2007,32.16
14-06-2007,32.14
15-06-2007,31.38
16-06-2007,31.05
17-06-2007,34.45
18-06-2007,35.31
19-06-2007,35.02
20-06-2007,35.16
21-06-2007,35.26
22-06-2007,30.74
23-06-2007,30.69
24-06-2007,32.04
25-06-2007,33.73
26-06-2007,35.08
27-06-2007,33.98
28-06-2007,34.71
29-06-2007,32.69
30-06-2007,33.18
01-07-2007,32.3
02-07-2007,32.45
03-07-2007,33.6
04-07-2007,33.64
05-07-2007,33.67
06-07-2007,32.13
07-07-2007,31.54
08-07-2007,31.71
09-07-2007,33.59
10-07-2007,33.68
11-07-2007,31.33
12-07-2007,34.36
13-07-2007,33.54
14-07-2007,30.24
15-07-2007,30.33
16-07-2007,29.03
17-07-2007,28.61
18-07-2007,28.94
19-07-2007,28.94
20-07-2007,28.9
21-07-2007,27.63
22-07-2007,27.67
23-07-2007,27.46
24-07-2007,27.48
25-07-2007,28.73
26-07-2007,26.83
27-07-2007,26.83
28-07-2007,27.96
29-07-2007,28.26
30-07-2007,27.5
31-07-2007,28.06
01-08-2007,27.15
02-08-2007,27.72
03-08-2007,28.69
04-08-2007,29.62
05-08-2007,29.68
06-08-2007,28.95
07-08-2007,29.04
08-08-2007,29.13
09-08-2007,29.97
10-08-2007,30.76
11-08-2007,30.7
12-08-2007,29.27
13-08-2007,29.44
14-08-2007,29.38
15-08-2007,27.99
16-08-2007,28.62
17-08-2007,28.38
18-08-2007,27.4
19-08-2007,27.29
20-08-2007,26.94
21-08-2007,27.21
22-08-2007,28.62
23-08-2007,29.48
24-08-2007,28.12
25-08-2007,28.78
26-08-2007,28.26
27-08-2007,27.9
28-08-2007,27.48
29-08-2007,27.46
30-08-2007,27.85
31-08-2007,28.43
01-09-2007,28.57
02-09-2007,28.55
03-09-2007,26.72
04-09-2007,27.69
05-09-2007,27.19
06-09-2007,26.77
07-09-2007,27.59
08-09-2007,28.01
09-09-2007,28.25
10-09-2007,28.11
11-09-2007,28.39
12-09-2007,28.48
13-09-2007,28.71
14-09-2007,28.43
15-09-2007,28.3
16-09-2007,28.29
17-09-2007,27.42
18-09-2007,28.11
19-09-2007,28.11
20-09-2007,27.72
21-09-2007,26.8
22-09-2007,26.09
23-09-2007,24.36
24-09-2007,23.6
25-09-2007,23.3
26-09-2007,24.37
27-09-2007,25.6
28-09-2007,25.26
29-09-2007,25.65
30-09-2007,26.01
01-10-2007,27.17
02-10-2007,27.47
03-10-2007,27.56
04-10-2007,27.51
05-10-2007,27.98
06-10-2007,27.09
07-10-2007,26.35
08-10-2007,25.34
09-10-2007,26.42
10-10-2007,26.08
11-10-2007,25.55
12-10-2007,25.17
13-10-2007,24.65
14-10-2007,24.96
15-10-2007,25.54
16-10-2007,25.25
17-10-2007,25.27
18-10-2007,23.4
19-10-2007,22.45
20-10-2007,22.37
21-10-2007,22.72
22-10-2007,22.44
23-10-2007,21.61
24-10-2007,21.42
25-10-2007,22.22
26-10-2007,22.76
27-10-2007,21.83
28-10-2007,21.51
29-10-2007,21.98
30-10-2007,22.04
31-10-2007,22.53
01-11-2007,22.94
02-11-2007,21.8
03-11-2007,20.73
04-11-2007,20.55
05-11-2007,21.14
06-11-2007,21.97
07-11-2007,22.81
08-11-2007,23.33
09-11-2007,22.58
10-11-2007,21.85
11-11-2007,20.72
12-11-2007,20.03
13-11-2007,19.7
14-11-2007,19.53
15-11-2007,19.37
16-11-2007,19.14
17-11-2007,18.9
18-11-2007,17.8
19-11-2007,17.83
20-11-2007,17.03
21-11-2007,17.15
22-11-2007,17.88
23-11-2007,17.76
24-11-2007,17.68
25-11-2007,16.82
26-11-2007,16.83
27-11-2007,16.29
28-11-2007,15.9
29-11-2007,16.79
30-11-2007,17.58
01-12-2007,16.3
02-12-2007,16.21
03-12-2007,16.15
04-12-2007,15.65
05-12-2007,15.4
06-12-2007,14.97
07-12-2007,14.9
08-12-2007,14.14
09-12-2007,13.55
10-12-2007,13.72
11-12-2007,13.19
12-12-2007,16.02
13-12-2007,17.73
14-12-2007,17.7
15-12-2007,14.79
16-12-2007,13.2
17-12-2007,13.03
18-12-2007,12.2
19-12-2007,12.34
20-12-2007,11.51
21-12-2007,10.9
22-12-2007,10.63
23-12-2007,12.21
24-12-2007,13.25
25-12-2007,13.03
26-12-2007,13.08
27-12-2007,12.21
28-12-2007,11.37
29-12-2007,11.4
30-12-2007,10.73
31-12-2007,10.1
01-01-2008,10.58
02-01-2008,11.6
03-01-2008,12.48
04-01-2008,13.72
05-01-2008,12.78
06-01-2008,12.44
07-01-2008,14.68
08-01-2008,15.61
09-01-2008,16.13
10-01-2008,16.52
11-01-2008,17.4
12-01-2008,15.8
13-01-2008,13.9
14-01-2008,13.51
15-01-2008,12.37
16-01-2008,13.43
17-01-2008,14.22
18-01-2008,16.22
19-01-2008,17.81
20-01-2008,17.65
21-01-2008,15.59
22-01-2008,12.85
23-01-2008,11.43
24-01-2008,14.19
25-01-2008,15.79
26-01-2008,16.51
27-01-2008,15.09
28-01-2008,12.51
29-01-2008,11.5
30-01-2008,13.2
31-01-2008,12.9
01-02-2008,12.25
02-02-2008,11.52
03-02-2008,12.02
04-02-2008,14.48
05-02-2008,16.28
06-02-2008,17.77
07-02-2008,19.26
08-02-2008,18.71
09-02-2008,19.13
10-02-2008,15.37
11-02-2008,14.8
12-02-2008,14.23
13-02-2008,13.13
14-02-2008,13.12
15-02-2008,13.38
16-02-2008,13.78
17-02-2008,14.9
18-02-2008,17.01
19-02-2008,17.62
20-02-2008,17.58
21-02-2008,18.2
22-02-2008,18.26
23-02-2008,19.51
24-02-2008,20.8
25-02-2008,20.38
26-02-2008,18.11
27-02-2008,18.19
28-02-2008,19.03
29-02-2008,19.04
01-03-2008,19.98
02-03-2008,21.01
03-03-2008,21.7
04-03-2008,21.83
05-03-2008,21.61
06-03-2008,22
07-03-2008,23.22
08-03-2008,23.47
09-03-2008,23.19
10-03-2008,23.05
11-03-2008,21.95
12-03-2008,23.08
13-03-2008,25.48
14-03-2008,25.87
15-03-2008,24.16
16-03-2008,24.08
17-03-2008,24.86
18-03-2008,25.33
19-03-2008,25.98
20-03-2008,27.33
21-03-2008,26.4
22-03-2008,25.8
23-03-2008,25.58
24-03-2008,25.8
25-03-2008,26.24
26-03-2008,26.37
27-03-2008,26.31
28-03-2008,27.4
29-03-2008,28.45
30-03-2008,29.05
31-03-2008,28.06
01-04-2008,26.34
02-04-2008,27.98
03-04-2008,29.44
04-04-2008,25.72
05-04-2008,27.98
06-04-2008,25.78
07-04-2008,26.88
08-04-2008,27.37
09-04-2008,29.15
10-04-2008,29.54
11-04-2008,30.87
12-04-2008,32.65
13-04-2008,33.08
14-04-2008,32.5
15-04-2008,33.27
16-04-2008,33.53
17-04-2008,34.05
18-04-2008,31.14
19-04-2008,29.66
20-04-2008,30.19
21-04-2008,30.68
22-04-2008,31.05
23-04-2008,31.98
24-04-2008,32.23
25-04-2008,32.73
26-04-2008,32.77
27-04-2008,33.82
28-04-2008,33.55
29-04-2008,33.98
30-04-2008,34.58
01-05-2008,35.15
02-05-2008,34.76
03-05-2008,35.62
04-05-2008,35.43
05-05-2008,35.89
06-05-2008,35.35
07-05-2008,36.02
08-05-2008,36.69
09-05-2008,36.84
10-05-2008,36.23
11-05-2008,38.07
12-05-2008,37.86
13-05-2008,38.55
14-05-2008,38.05
15-05-2008,36.27
16-05-2008,36.48
17-05-2008,37.41
18-05-2008,36.21
19-05-2008,34.63
20-05-2008,34.36
21-05-2008,33.77
22-05-2008,34.74
23-05-2008,30.49
24-05-2008,32.3
25-05-2008,30.75
26-05-2008,34.71
27-05-2008,35.5
28-05-2008,34.69
29-05-2008,35.54
30-05-2008,36.15
31-05-2008,36.21
01-06-2008,36.9
02-06-2008,36.79
03-06-2008,35.78
04-06-2008,34.23
05-06-2008,34.62
06-06-2008,33.8
07-06-2008,34.92
08-06-2008,34.55
09-06-2008,32.12
10-06-2008,31.6
11-06-2008,33.22
12-06-2008,33.12
13-06-2008,31.9
14-06-2008,29.92
15-06-2008,28.47
16-06-2008,31.25
17-06-2008,30.08
18-06-2008,29.84
19-06-2008,28.33
20-06-2008,28.64
21-06-2008,28.58
22-06-2008,28.72
23-06-2008,29.46
24-06-2008,30.08
25-06-2008,30.58
26-06-2008,29.96
27-06-2008,28.15
28-06-2008,28.08
29-06-2008,27.86
30-06-2008,27.83
01-07-2008,27.54
02-07-2008,27.58
03-07-2008,29.05
04-07-2008,28.15
05-07-2008,28.76
06-07-2008,29.15
07-07-2008,29.95
08-07-2008,30.29
09-07-2008,28.98
10-07-2008,28.55
11-07-2008,28.31
12-07-2008,28.43
13-07-2008,27.89
14-07-2008,28.42
15-07-2008,27.43
16-07-2008,28.76
17-07-2008,29.73
18-07-2008,29.76
19-07-2008,28.96
20-07-2008,27.83
21-07-2008,28.35
22-07-2008,28.09
23-07-2008,27.27
24-07-2008,27.98
25-07-2008,28.58
26-07-2008,27.66
27-07-2008,29.13
28-07-2008,29.25
29-07-2008,28.95
30-07-2008,28.89
31-07-2008,28.98
01-08-2008,28.48
02-08-2008,27.91
03-08-2008,28.46
04-08-2008,28.01
05-08-2008,28.41
06-08-2008,28.89
07-08-2008,28.65
08-08-2008,29.6
09-08-2008,30.23
10-08-2008,28.33
11-08-2008,27.84
12-08-2008,27.05
13-08-2008,27.32
14-08-2008,28.04
15-08-2008,27.37
16-08-2008,27.07
17-08-2008,28.48
18-08-2008,28.83
19-08-2008,27.85
20-08-2008,28.04
21-08-2008,28.39
22-08-2008,28.25
23-08-2008,28.93
24-08-2008,27.63
25-08-2008,28.33
26-08-2008,28.71
27-08-2008,28.7
28-08-2008,27.55
29-08-2008,28.21
30-08-2008,28.55
31-08-2008,28.9
01-09-2008,28.3
02-09-2008,28.24
03-09-2008,28.54
04-09-2008,28.99
05-09-2008,28.4
06-09-2008,27.48
07-09-2008,27.05
08-09-2008,27.69
09-09-2008,27.54
10-09-2008,27.38
11-09-2008,27.73
12-09-2008,27.59
13-09-2008,27.68
14-09-2008,27.83
15-09-2008,27.39
16-09-2008,28.05
17-09-2008,26.4
18-09-2008,25.68
19-09-2008,25.54
20-09-2008,26.69
21-09-2008,27.99
22-09-2008,26.5
23-09-2008,25.98
24-09-2008,27.16
25-09-2008,27.03
26-09-2008,26.41
27-09-2008,25.76
28-09-2008,25.48
29-09-2008,26.07
30-09-2008,26.01
01-10-2008,26.21
02-10-2008,27.26
03-10-2008,27.08
04-10-2008,27.12
05-10-2008,28.03
06-10-2008,27.62
07-10-2008,27.16
08-10-2008,26.21
09-10-2008,26.29
10-10-2008,26.18
11-10-2008,26.27
12-10-2008,26.22
13-10-2008,26.23
14-10-2008,25.77
15-10-2008,25.54
16-10-2008,26.01
17-10-2008,24.75
18-10-2008,25.47
19-10-2008,24.44
20-10-2008,22.74
21-10-2008,22.65
22-10-2008,22.91
23-10-2008,23
24-10-2008,23.44
25-10-2008,23.19
26-10-2008,21.82
27-10-2008,21.08
28-10-2008,21.82
29-10-2008,22.5
30-10-2008,23.3
31-10-2008,22.3
01-11-2008,22.14
02-11-2008,21.58
03-11-2008,21.55
04-11-2008,21.81
05-11-2008,21.41
06-11-2008,21.42
07-11-2008,21.38
08-11-2008,21.4
09-11-2008,21.87
10-11-2008,22.01
11-11-2008,21.48
12-11-2008,21.22
13-11-2008,20.29
14-11-2008,19.92
15-11-2008,19.91
16-11-2008,19.79
17-11-2008,18.64
18-11-2008,17.36
19-11-2008,18.31
20-11-2008,20.56
21-11-2008,19.95
22-11-2008,17.23
23-11-2008,16.73
24-11-2008,16.76
25-11-2008,17.47
26-11-2008,19.05
27-11-2008,19.33
28-11-2008,19.08
29-11-2008,18.74
30-11-2008,19.27
01-12-2008,19.38
02-12-2008,20.72
03-12-2008,18.96
04-12-2008,17.82
05-12-2008,18.36
06-12-2008,19.32
07-12-2008,19.19
08-12-2008,19.71
09-12-2008,20.49
10-12-2008,19.19
11-12-2008,18.71
12-12-2008,18.76
13-12-2008,18.51
14-12-2008,17.4
15-12-2008,15.65
16-12-2008,15.88
17-12-2008,15.19
18-12-2008,14.82
19-12-2008,15.59
20-12-2008,16.16
21-12-2008,17.04
22-12-2008,17.29
23-12-2008,16.6
24-12-2008,14.68
25-12-2008,14.87
26-12-2008,15.39
27-12-2008,15.71
28-12-2008,14.99
29-12-2008,13.77
30-12-2008,14.23
31-12-2008,14.5
01-01-2009,14.75
02-01-2009,13.73
03-01-2009,12.46
04-01-2009,12.87
05-01-2009,14.01
06-01-2009,14.76
07-01-2009,15.62
08-01-2009,17.05
09-01-2009,17.37
10-01-2009,17.87
11-01-2009,17.26
12-01-2009,15.62
13-01-2009,14.83
14-01-2009,14.73
15-01-2009,15.44
16-01-2009,16.55
17-01-2009,16.14
18-01-2009,16.9
19-01-2009,17.54
20-01-2009,17.08
